link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,liked
https://www.zomato.com/pune/299-cakes-2-pimple-nilakh,"299 Cakes
                                    ",Bakery,Pimple Nilakh,3.6,22,,,"Bakery,",300,
https://www.zomato.com/pune/the-chinese-hub-hinjawadi,"The Chinese Hub
                                    ",NA,Hinjawadi,3.9,86,,,"Chinese,",400,
https://www.zomato.com/pune/fish-magic-viman-nagar,"Fish Magic
                                    ",NA,Viman Nagar,,,,,"Chinese,North Indian,Seafood,",400,
https://www.zomato.com/pune/cafe-a-green-hadapsar,"Cafe A Green
                                    ",Quick Bites,Hadapsar,,,,,"Fast Food,Pizza,",300,
https://www.zomato.com/pune/peacock-restaurant-shukrawar-peth,"Peacock Restaurant
                                    ","Casual Dining,Bar",Shukrawar Peth,3.4,52,3.9,35,"Mughlai,Seafood,North Indian,Chinese,","1,300",
https://www.zomato.com/pune/the-maratha-pimple-gurav,"The Maratha
                                    ",Casual Dining,Pimple Gurav,3.7,139,3.7,399,"Mughlai,Street Food,Fast Food,Beverages,Maharashtrian,Chinese,North Indian,",700,"Masala Bhaat, Thali, Puran Poli, Roti, Paneer Toofani"
https://www.zomato.com/pune/gs-treat-chinchwad,"GS Treat
                                    ",Quick Bites,Chinchwad,4,226,3.5,627,"Maharashtrian,Biryani,Chinese,North Indian,",600,
https://www.zomato.com/pune/indian-thali-house-hinjawadi,"Indian Thali House
                                    ",Quick Bites,Hinjawadi,3.7,209,3.3,1875,"North Indian,",400,"Thali, Dahi Vada, Buttermilk, Gulab Jamun, Kadhi, Mixed Vegetables, Chaach"
https://www.zomato.com/pune/chutneys-dhole-patil-road,"Chutney's
                                    ",Casual Dining,Dhole Patil Road,3.6,233,3.9,813,"Beverages,Ice Cream,Fast Food,Chinese,South Indian,North Indian,",450,"Pav Bhaji, Masala Papad, Vegetable Biryani, Veg Fried Rice, Dal Tadka, Chaach, Mushroom Masala"
https://www.zomato.com/pune/giani-ice-cream-dhanori,"Giani Ice Cream
                                    ",Dessert Parlor,Dhanori,3.3,42,4,86,"Beverages,Ice Cream,",200,Belgian Chocolate
https://www.zomato.com/pune/new-sidhivinayak-vadapav-center-bhosari,"New Sidhivinayak Vadapav Center
                                    ",Quick Bites,Bhosari,2.8,10,,,"Street Food,",150,
https://www.zomato.com/pune/waff-o-grill-kondhwa,"Waff O Grill
                                    ",Cafe,Kondhwa,3.3,58,4.1,184,"Desserts,Fast Food,Cafe,",450,"Shawarma, Freak Shake"
https://www.zomato.com/pune/indore-lig-maggi-pasta-viman-nagar,"Indore LIG Maggi & Pasta
                                    ",Quick Bites,Viman Nagar,3,95,3.3,935,"Beverages,Street Food,Fast Food,",400,"Pasta, Coffee, Sandwich, Cheese Maggi, Masala Maggi"
https://www.zomato.com/pune/paajis-paratha-house-hadapsar,"Paaji's Paratha House
                                    ",Quick Bites,Hadapsar,2.5,19,3.8,184,"Chinese,North Indian,",400,
https://www.zomato.com/pune/shiv-shankar-chinese-hinjawadi,"Shiv Shankar Chinese
                                    ",Quick Bites,Hinjawadi,3.4,27,,,"Chinese,",400,
https://www.zomato.com/pune/heads-tales-wagholi,"Heads & Tales
                                    ",Quick Bites,Wagholi,2.8,25,3.4,493,"Beverages,Juices,Healthy Food,Street Food,Fast Food,",350,
https://www.zomato.com/pune/the-china-house-wakad,"The China house
                                    ",Quick Bites,Wakad,3.6,30,3.8,67,"Chinese,",200,
https://www.zomato.com/pune/string-theory-by-panthi-karve-nagar,"String Theory By Panthi
                                    ",NA,Karve Nagar,2.8,123,,,"Pizza,Italian,",400,
https://www.zomato.com/pune/mehfil-restaurant-bar-satara-road,"Mehfil Restaurant & Bar
                                    ",Casual Dining,Satara Road,3.4,38,4.1,143,"Chinese,Mughlai,Maharashtrian,North Indian,",700,
https://www.zomato.com/pune/sai-sagar-ice-cream-pimpri,"Sai Sagar Ice Cream
                                    ",Dessert Parlor,Pimpri,3.4,9,3.9,54,"Fast Food,Ice Cream,",300,
https://www.zomato.com/pune/dakhkhan-delicacies-2-parvati,"Dakhkhan Delicacies
                                    ",Casual Dining,Parvati,3.9,269,3.2,204,"North Indian,Seafood,Maharashtrian,",800,"Pandhra Rassa, Mutton Thali, Gulab Jamun, Maharaja Chicken, Sea Food, Chicken Thali, Biryani"
https://www.zomato.com/pune/waah-ji-waah-kondhwa,"Waah Ji Waah
                                    ",Quick Bites,Kondhwa,3.6,17,,,"Beverages,Chinese,North Indian,",200,
https://www.zomato.com/pune/ironbar-n-grill-yerawada,"Ironbar 'n' Grill
                                    ","Bar,Casual Dining","Pubtown, Creaticity Mall, Yerawada",4.3,467,3.9,32,"American,North Indian,European,Asian,","1,500","Cocktails, Sangria, Nachos, Long Island Iced Tea, Pizza, Mocktails, Apple Pie"
https://www.zomato.com/pune/solty-fast-food-pimpri,"Solty Fast Food
                                    ",Quick Bites,Pimpri,3.3,39,,,"Chinese,",250,
https://www.zomato.com/pune/samarth-veg-restaurant-kothrud,"Samarth Veg Restaurant
                                    ",Casual Dining,Kothrud,3.3,146,,,"South Indian,North Indian,Fast Food,Chinese,",500,"Pav Bhaji, Thali, Hakka Noodles, Dal Fry, Dal Tadka, Sandwich, Noodle"
https://www.zomato.com/pune/swaraj-fastfood-and-restaurant-akurdi,"Swaraj Fastfood And Restaurant
                                    ",Quick Bites,Akurdi,3.5,105,,,"South Indian,North Indian,Maharashtrian,",300,
https://www.zomato.com/pune/pakwan-sweets-and-namkeen-pimple-saudagar,"Pakwan Sweets And Namkeen
                                    ",Sweet Shop,Pimple Saudagar,3.8,62,,,"Mithai,",100,"Gulab Jamun, Rasmalai"
https://www.zomato.com/pune/jagadamba-veg-non-veg-dhankawadi,"Jagadamba Veg & Non Veg
                                    ",Quick Bites,Dhankawadi,3.5,7,2.9,57,"Mughlai,Chinese,North Indian,",450,
https://www.zomato.com/pune/hots-for-chocolate-koregaon-park,"Hots For Chocolate
                                    ",Dessert Parlor,Koregaon Park,3.5,31,,,"Beverages,Desserts,",300,
https://www.zomato.com/pune/the-classroom-cafe-bavdhan,"The Classroom Cafe
                                    ",Quick Bites,Bavdhan,3.9,63,3.9,377,"Fast Food,",300,
https://www.zomato.com/pune/royal-house-wadgaon-sheri,"Royal House
                                    ",Quick Bites,Wadgaon Sheri,3.4,64,4.1,819,"Mughlai,Chinese,North Indian,",500,
https://www.zomato.com/pune/famous-kulfi-rabdi-wakad,"Famous Kulfi & Rabdi
                                    ",Dessert Parlor,Wakad,3.9,66,,,"Desserts,",200,
https://www.zomato.com/pune/zaytun-restaurant-cafe-kondhwa,"Zaytun Restaurant & Cafe
                                    ",Casual Dining,Kondhwa,3.8,71,3.6,250,"Biryani,Arabian,Chinese,North Indian,",700,
https://www.zomato.com/pune/bismillah-hotel-camp-area,"Bismillah Hotel
                                    ",Quick Bites,Camp Area,3.4,26,4,280,"Mughlai,North Indian,",400,
https://www.zomato.com/pune/purnabramha-satara-road,"Purnabramha
                                    ",Casual Dining,Satara Road,3,70,3.9,103,"Beverages,Desserts,South Indian,North Indian,Maharashtrian,",900,"Puran Poli, Ukadiche Modak, Vada, Misal, Tea, Thali"
https://www.zomato.com/pune/new-era-bakery-baner,"New Era Bakery
                                    ",Bakery,Baner,3.8,55,,,"Bakery,",200,
https://www.zomato.com/pune/lakewoods-sinhgad-road,"Lakewoods
                                    ",Casual Dining,Sinhgad Road,3.9,88,3.9,314,"Maharashtrian,Mughlai,North Indian,Chinese,",800,
https://www.zomato.com/pune/desi-chulha-baner,"Desi Chulha
                                    ",Casual Dining,Baner,3.9,391,3.5,1191,"Biryani,Chinese,North Indian,",500,"Changezi Chicken, Biryani, Chicken Chulha, Bhuna Chicken, Tandoori Chicken, Paneer Angara, Laccha Paratha"
https://www.zomato.com/pune/hotel-tanishka-1-hadapsar,"Hotel Tanishka
                                    ",Casual Dining,Hadapsar,2.7,23,3.4,886,"Mughlai,North Indian,Chinese,",500,
https://www.zomato.com/pune/bhavvesh-pure-veg-sinhgad-road,"Bhavvesh Pure Veg
                                    ",Casual Dining,Sinhgad Road,3.4,15,3.9,290,"Beverages,Sandwich,South Indian,Chinese,Street Food,North Indian,",600,
https://www.zomato.com/pune/diamond-biryani-camp-area,"Diamond Biryani
                                    ",NA,Camp Area,3.5,1638,,,"North Indian,Biryani,",400,"Chicken Dum Biryani, Mutton Biryani"
https://www.zomato.com/pune/punjabi-darbar-hadapsar,"Punjabi Darbar
                                    ",Quick Bites,Hadapsar,2.9,116,3.1,1212,"Chinese,Mughlai,North Indian,",550,Tandoori Chicken
https://www.zomato.com/pune/just-baked-dhole-patil-road,"Just Baked
                                    ","Bakery,Quick Bites",Dhole Patil Road,3.5,141,,,"Fast Food,Bakery,",200,"Croissant, Mousse, Tiramisu, Coffee, Cheesecake, Rolls, Eclair"
https://www.zomato.com/pune/hotel-kalpana-sadashiv-peth,"Hotel Kalpana
                                    ",Quick Bites,Sadashiv Peth,3.4,62,,,"Fast Food,Chinese,South Indian,North Indian,",400,"Upma, Pav Bhaji, Filtered Coffee, Medu Vada, Tomato Omlette, Masala Dosa"
https://www.zomato.com/pune/oh-my-rolls-hinjawadi,"Oh My Rolls
                                    ",Quick Bites,Hinjawadi,3.7,24,3.9,70,"Momos,Rolls,",300,
https://www.zomato.com/pune/kakas-kitchen-1-pashan,"Kaka's Kitchen
                                    ",Quick Bites,Pashan,3.9,47,3.7,120,"Biryani,Rolls,",200,"Biryani, Chicken Cutlet"
https://www.zomato.com/pune/tandoor-restaurant-bar-fatima-nagar,"Tandoor Restaurant & Bar
                                    ",Casual Dining,Fatima Nagar,3.6,44,3.9,387,"Maharashtrian,Seafood,North Indian,Chinese,",800,
https://www.zomato.com/pune/alc-bar-bites-kothrud,"ALC Bar & Bites
                                    ","Bar,Casual Dining",Kothrud,3.7,38,,,"North Indian,Chinese,","1,600",
https://www.zomato.com/pune/egg-mafia-1-wakad,"Egg Mafia
                                    ",Quick Bites,Wakad,4,97,3.8,217,"Street Food,Fast Food,",400,
https://www.zomato.com/pune/indore-tapri-central-pimple-saudagar,"Indore Tapri Central
                                    ",Quick Bites,Pimple Saudagar,3.8,27,,,"Street Food,",150,
https://www.zomato.com/pune/churros-cafe-1-baner,"Churros Cafe
                                    ",Cafe,Baner,4,505,3.5,438,"Mexican,Continental,Spanish,Italian,Cafe,",750,"Churros, Pasta, Salad, Sandwich, Peri Peri Pizza, Fries, Masala Omelette"
https://www.zomato.com/pune/miyuki-doubletree-by-hilton-chinchwad,"Miyuki - DoubleTree By Hilton
                                    ","Casual Dining,Bar",DoubleTree By Hilton Hotel,4,107,,,"Asian,Sushi,Japanese,","1,700","Sushi, Sashimi, Salmon, Fish, Salad, Ramen, Tempura"
https://www.zomato.com/pune/sushil-misal-and-pohe-sadashiv-peth,"Sushil Misal And Pohe
                                    ",Quick Bites,Sadashiv Peth,3.7,42,,,"Street Food,",150,
https://www.zomato.com/pune/hotel-anand-punjab-fatima-nagar,"Hotel Anand Punjab
                                    ",Quick Bites,Fatima Nagar,3.2,60,3.3,1770,"Biryani,Chinese,North Indian,",400,
https://www.zomato.com/pune/the-thali-palace-camp-area,"The Thali Palace
                                    ",Quick Bites,Camp Area,3.5,76,4,351,"Rajasthani,Gujarati,",400,
https://www.zomato.com/pune/happy-da-punjab-pashan,"Happy Da Punjab
                                    ",Casual Dining,Pashan,3.1,118,3.6,69,"Malwani,Kebab,Chinese,North Indian,",900,"Chicken Tikka Masala, Biryani, Paneer Tikka, Seekh Kebab"
https://www.zomato.com/pune/sk-rolls-and-chinese-chinchwad,"SK Rolls And Chinese
                                    ",Quick Bites,Chinchwad,2.4,10,3.9,37,"Rolls,Chinese,North Indian,",200,
https://www.zomato.com/pune/mealful-wraps-meals-in-a-wrap-kharadi,"MEALFUL WRAPS - Meals In A Wrap
                                    ",NA,Kharadi,,,,,"Beverages,Rolls,Fast Food,Wraps,",300,
https://www.zomato.com/pune/the-cliff-bavdhan,"The Cliff
                                    ","Casual Dining,Bar",Bavdhan,3.9,322,,,"Chinese,Continental,North Indian,","1,500","Chicken Biryani, Lahori Chicken, Cocktails, French Onion Soup, Noodle, Momos, Chicken Handi"
https://www.zomato.com/pune/hotel-sandeep-dehu-road,"Hotel Sandeep
                                    ",Casual Dining,Dehu Road,3.1,18,,,"Mughlai,North Indian,Chinese,",500,
https://www.zomato.com/pune/momos-and-bites-hadapsar,"Momos And Bites
                                    ",NA,Hadapsar,3.5,88,,,"Sandwich,Burger,",400,
https://www.zomato.com/pune/toni-daa-dhaba-old-mumbai-pune-highway,"Toni Daa Dhaba
                                    ","Dhaba,Bar",Old Mumbai-Pune Highway,2,1031,,,"Mughlai,Chinese,North Indian,","1,200","Lassi, Butter Chicken, Jalebi Rabri, Panneer Butter Masala, Chicken Handi, Paneer Angara, Tandoori Chicken"
https://www.zomato.com/pune/the-churro-co-viman-nagar,"The Churro Co.
                                    ","Cafe,Dessert Parlor",Viman Nagar,4,103,3.3,139,"Desserts,Pizza,Continental,Italian,Cafe,",600,
https://www.zomato.com/pune/k-anna-maggie-point-koregaon-park,"K Anna Maggie Point
                                    ",Kiosk,Koregaon Park,3.4,19,,,"Fast Food,",200,
https://www.zomato.com/pune/golden-palms-nigdi,"Golden Palms
                                    ",Casual Dining,Nigdi,3,63,3.9,18,"Ice Cream,Seafood,Chinese,Hyderabadi,Maharashtrian,North Indian,",500,"Sea Food, Butter Chicken"
https://www.zomato.com/pune/the-house-of-medici-the-westin-mundhwa,"The House Of Medici - The Westin
                                    ",Lounge,"The Westin, Mundhwa",3.9,284,,,"Continental,Asian,","2,500","Cocktails, Onion Rings, Risotto, Beer"
https://www.zomato.com/pune/garva-mulshi,"Garva
                                    ",Casual Dining,Mulshi Road,3.1,49,,,"Seafood,Chinese,North Indian,",750,
https://www.zomato.com/pune/shalini-pure-veg-rasta-peth,"Shalini Pure Veg
                                    ",Casual Dining,Rasta Peth,3.1,56,4.3,137,"Beverages,Chinese,South Indian,North Indian,",450,
https://www.zomato.com/pune/kamat-pure-veg-wagholi,"Kamat Pure Veg
                                    ",NA,Wagholi,3.2,1045,,,"South Indian,Biryani,Chinese,North Indian,",500,
https://www.zomato.com/pune/wingz-aundh,"Wingz
                                    ",NA,Aundh,3.9,15,,,"Fast Food,",400,
https://www.zomato.com/pune/eggies-aundh,"Eggie's
                                    ",NA,Aundh,3.8,84,,,"Fast Food,North Indian,",150,
https://www.zomato.com/pune/vburgs-kharadi,"V'Burgs
                                    ",Quick Bites,Kharadi,4.2,140,,,"Beverages,Fast Food,Pizza,Burger,",550,
https://www.zomato.com/pune/royal-cake-and-more-kondhwa,"Royal Cake And More
                                    ",Bakery,Kondhwa,3.3,171,,,"Fast Food,Desserts,Bakery,",300,
https://www.zomato.com/pune/hyderabadi-biryani-express-kharadi,"Hyderabadi Biryani Express
                                    ",NA,Kharadi,3.5,66,,,"Kebab,Biryani,",300,
https://www.zomato.com/pune/s-kumar-wadewale-kondhwa,"S Kumar Wadewale
                                    ",Quick Bites,Kondhwa,2.8,17,,,"Street Food,",100,
https://www.zomato.com/pune/al-rayan-restaurant-kharadi,"AL Rayan Restaurant
                                    ",Casual Dining,Kharadi,3.8,90,3.5,1283,"Mughlai,Chinese,North Indian,",500,
https://www.zomato.com/pune/hotel-kamat-kolhapuri-sinhgad-road,"Hotel Kamat Kolhapuri
                                    ",Quick Bites,Sinhgad Road,3.6,54,3.6,135,"Malwani,North Indian,",550,"Pandhra Rassa, Non Veg Thali, Mutton Sukha, Sol Kadhi"
https://www.zomato.com/pune/caffa-baner,"Caffa
                                    ",Cafe,Baner,4.1,508,3.3,352,"Italian,Continental,Cafe,",700,"Coffee, Pizza, Sandwich, Hot Chocolate, Pasta, Fries, Nachos"
https://www.zomato.com/pune/rau-shivane,"Rau
                                    ",Casual Dining,Shivane,3.8,82,3.8,265,"South Indian,North Indian,Maharashtrian,Chinese,",600,"Biryani, Butter Chicken"
https://www.zomato.com/pune/hotel-garwa-pune-solapur-road,"Hotel Garwa
                                    ",Casual Dining,Pune-Solapur Road,3.7,34,,,"Maharashtrian,North Indian,",450,
https://www.zomato.com/pune/royalty-china-chinese-and-thai-kitchen-nibm-road,"ROYALTY CHINA CHINESE AND THAI KITCHEN
                                    ",Quick Bites,NIBM Road,3.6,184,,,"Thai,Chinese,",500,
https://www.zomato.com/pune/gharonda-veg-restaurant-pimpri,"Gharonda Veg Restaurant
                                    ",Casual Dining,Pimpri,2.8,259,4,490,"Fast Food,Street Food,Chinese,South Indian,North Indian,",650,"Pav Bhaji, Dal Kichadi, Masala Dosa, Paper Dosa, Salad, Sandwich, Thali"
https://www.zomato.com/pune/navratna-restaurant-bar-hadapsar,"Navratna Restaurant & Bar
                                    ","Casual Dining,Bar",Hadapsar,3.7,5,,,"Mughlai,Mangalorean,Chinese,North Indian,",600,
https://www.zomato.com/pune/rolls-raees-wakad,"Rolls Raees
                                    ",NA,Wakad,3.9,31,,,"Rolls,Wraps,",300,
https://www.zomato.com/pune/biryani-boxx-kharadi,"Biryani Boxx
                                    ",NA,Kharadi,3.1,673,,,"North Indian,Biryani,",500,
https://www.zomato.com/pune/etihad-foods-viman-nagar,"Etihad Foods
                                    ",NA,Viman Nagar,3.1,88,,,"North Indian,Chinese,Rolls,",300,
https://www.zomato.com/pune/1288-pizzeria-budhwar-peth,"1288 Pizzeria
                                    ",NA,Budhwar Peth,,,,,"Pizza,",500,
https://www.zomato.com/pune/sam-sam-budhwar-peth,"Sam & Sam
                                    ",Quick Bites,Budhwar Peth,2.4,23,3.8,345,"Fast Food,Sandwich,",300,
https://www.zomato.com/pune/a1-chinese-restaurant-sinhgad-road,"A1 Chinese Restaurant
                                    ",Quick Bites,Sinhgad Road,3.2,9,3.6,244,"Chinese,",300,
https://www.zomato.com/pune/sharayu-restaurant-camp-area,"Sharayu Restaurant
                                    ",Casual Dining,Camp Area,3.5,38,,,"North Indian,Maharashtrian,",700,
https://www.zomato.com/pune/nevrekar-health-home-budhwar-peth,"Nevrekar Health Home
                                    ",Quick Bites,Budhwar Peth,3.6,18,,,"Maharashtrian,",400,
https://www.zomato.com/pune/wafflez-bavdhan,"Wafflez
                                    ",Dessert Parlor,Bavdhan,3.9,96,4.2,727,"Beverages,Desserts,",250,"Waffles, Peri Fries"
https://www.zomato.com/pune/kebab-nation-baner,"Kebab Nation
                                    ",NA,Baner,3.5,1216,,,"Mughlai,North Indian,Kebab,",550,"Tandoori Chicken, Tandoori Soya Chaap, Chicken Biryani, Pahadi Kebab"
https://www.zomato.com/pune/golden-dragon-bhosari,"Golden Dragon
                                    ",Quick Bites,Bhosari,3.3,8,,,"Chinese,",400,
https://www.zomato.com/pune/punjabi-bhukhad-pure-veg-bavdhan,"Punjabi Bhukhad Pure Veg
                                    ",Quick Bites,Bavdhan,4.1,327,3.7,3108,"Street Food,Fast Food,North Indian,",450,"Dal Makhani, Lassi, Paneer Lababdar, Thali, Roti, Rabri, Chole Bhature"
https://www.zomato.com/pune/hotel-mavala-pune-solapur-road,"Hotel Mavala
                                    ",Casual Dining,Pune-Solapur Road,3.3,25,,,"Beverages,Desserts,Fast Food,Mughlai,Chinese,Maharashtrian,",700,
https://www.zomato.com/pune/cake-fantasy-1-kharadi,"Cake Fantasy
                                    ",Bakery,Kharadi,3,45,3.1,909,"Desserts,Bakery,",500,
https://www.zomato.com/pune/saffron-chinchwad,"Saffron
                                    ","Casual Dining,Bar",Chinchwad,3.4,376,3.6,360,"Maharashtrian,Kebab,Mughlai,Chinese,North Indian,","1,000","Brownie, Jeera Rice, Biryani, Pasta, Chilli Chicken, Veg Cheese Roll, Paneer Tikka"
https://www.zomato.com/pune/turkish-delight-senapati-bapat-road,"Turkish Delight
                                    ",Food Court,"The Pavillion, Senapati Bapat Road",4,210,4.2,850,"Turkish,Mediterranean,Arabian,",500,"Falafel, Chicken Shawarama, Pita Bread, Doner Kebab, Fries, Paneer Shawarma, Salad"
https://www.zomato.com/pune/chocolate-delight-cake-shop-hinjawadi,"Chocolate Delight Cake Shop
                                    ",Bakery,Hinjawadi,3.9,110,4.1,113,"Bakery,",400,
https://www.zomato.com/pune/eagle-boys-pizza-hinjawadi,"Eagle Boys Pizza
                                    ",Casual Dining,Hinjawadi,2.7,161,3.2,1458,"Desserts,Italian,Pizza,",500,"Pizza, Cheesy Garlic Scroll, Garlic Bread, Cheesy Chicken, Garlic Roll"
https://www.zomato.com/pune/universal-barbeque-hinjawadi,"Universal Barbeque
                                    ","Casual Dining,Bar",Hinjawadi,4.4,3483,,,"Chinese,North Indian,","1,200","Fish, Momos, Pasta, Jalebi, Pizza, Chicken Wings, Brownie"
https://www.zomato.com/pune/eatalio-s-bibvewadi,"Eatalio’s
                                    ",Quick Bites,Bibvewadi,3.9,19,3.9,50,"Beverages,Fast Food,Italian,",650,
https://www.zomato.com/pune/exotic-chinese-sinhgad-road,"Exotic Chinese
                                    ",Quick Bites,Sinhgad Road,3.3,42,3.6,146,"Chinese,",400,
https://www.zomato.com/pune/buddha-paradise-koregaon-park,"Buddha Paradise
                                    ",Quick Bites,Koregaon Park,3,206,3.6,298,"Chinese,Fast Food,South Indian,",300,"Keema Pav, Chicken Supreme Burger, Burgers, Momos, Thick Cold Coffee, Sandwich, Hot Coffee"
https://www.zomato.com/pune/samarth-pav-bhaji-juice-centre-karve-nagar,"Samarth Pav Bhaji Juice Centre
                                    ",Quick Bites,Karve Nagar,3.7,90,,,"Juices,Fast Food,",300,"Coffee, Masala Pav, Tawa Pulav, Spicy Pav Bhaji, Pizza"
https://www.zomato.com/pune/hotel-gurudatta-karve-nagar,"Hotel Gurudatta
                                    ",Quick Bites,Karve Nagar,3.5,8,4.1,147,"South Indian,Maharashtrian,Chinese,North Indian,",500,
https://www.zomato.com/pune/siily-chilly-erandwane,"Siily Chilly
                                    ",Quick Bites,Erandwane,3.5,14,,,"Chinese,",350,
https://www.zomato.com/pune/mad-about-chinese-kothrud,"Mad About Chinese
                                    ",Quick Bites,Kothrud,2.9,15,3.3,390,"Chinese,",300,
https://www.zomato.com/pune/kolkata-rolls-kharadi,"Kolkata Rolls
                                    ",Quick Bites,Kharadi,2.9,80,3.8,236,"Rolls,",300,"Rolls, Chicken Kosha Roll, Cheese Roll, Laccha Paratha, Chicken Kasha"
https://www.zomato.com/pune/club-shawarma-pimpri,"Club Shawarma
                                    ",Quick Bites,Pimpri,3.1,26,3.5,561,"Beverages,Juices,Lebanese,",350,
https://www.zomato.com/pune/saurashtra-ni-rasdhar-baner,"Saurashtra Ni Rasdhar
                                    ",Quick Bites,Baner,3.1,82,3.9,532,"Fast Food,North Indian,Gujarati,",350,"Thali, Gujarati Food, Baingan Bartha, Buttermilk"
https://www.zomato.com/pune/sawariya-delhi-chaat-and-pav-bhaji-wakad,"Sawariya Delhi Chaat And Pav Bhaji
                                    ",Quick Bites,Wakad,3.4,15,,,"Street Food,",150,
https://www.zomato.com/pune/the-jumbo-foods-sinhgad-road,"The Jumbo Food's
                                    ",Quick Bites,Sinhgad Road,3.7,197,4,1786,"Chinese,",300,"Noodle, Fried Rice Chicken, Bbq Chicken, Chicken Lollipop"
https://www.zomato.com/pune/kalyani-food-court-kalyani-nagar,"Kalyani Food Court
                                    ",Food Court,Kalyani Nagar,3.2,17,3.5,92,"Street Food,Fast Food,South Indian,North Indian,Chinese,",450,
https://www.zomato.com/pune/old-mumbai-ice-cream-kondhwa,"Old Mumbai Ice Cream
                                    ",Dessert Parlor,Kondhwa,3.3,21,4.4,276,"Ice Cream,Desserts,",150,
https://www.zomato.com/pune/krunchy-bubble-kitchen-bar-kharadi,"Krunchy Bubble Kitchen & Bar
                                    ",Casual Dining,Kharadi,3.4,36,,,"Italian,Chinese,","1,200",
https://www.zomato.com/pune/shreeji-ice-cream-parlor-wanowrie,"Shreeji Ice-Cream Parlor
                                    ",Dessert Parlor,Wanowrie,3.7,9,3.9,107,"Ice Cream,Desserts,",300,
https://www.zomato.com/pune/gaurav-snacks-center-and-catering-sadashiv-peth,"Gaurav Snacks Center And Catering
                                    ",NA,Sadashiv Peth,3.7,48,,,"Street Food,South Indian,",150,
https://www.zomato.com/pune/kavi-the-hangout-bar-erandwane,"Kavi - The Hangout Bar
                                    ","Bar,Casual Dining",Erandwane,3.9,94,3.9,86,"Fast Food,Kebab,Malwani,North Indian,","1,200",Butter Chicken
https://www.zomato.com/pune/cafe-freddo-sinhgad-road,"Cafe Freddo
                                    ",Cafe,Sinhgad Road,3.7,38,,,"Cafe,",450,"Butter Beer, Sandwich, Pasta, Burgers, Cupcake"
https://www.zomato.com/pune/sweet-chariot-cafe-koregaon-park,"Sweet Chariot Cafe
                                    ",Cafe,Koregaon Park,3.9,616,3.3,71,"Fast Food,Italian,Cafe,",700,"Coffee, Sandwich, Pasta, Cappuccino, Chicken Shashlik, Chicken Nachos, Chicken Lasagne"
https://www.zomato.com/pune/buzz-vivanta-pune-hinjawadi,"Buzz - Vivanta Pune
                                    ",Casual Dining,"Vivanta Pune, Hinjewadi",4.3,456,,,"Beverages,Fast Food,Mughlai,Continental,Italian,Healthy Food,North Indian,","2,300","Salad, Pizza, Mocktails, Pasta, Noodle, Chicken Grill, Fish"
https://www.zomato.com/pune/the-fishbowl-hyatt-pune-kalyani-nagar,"The Fishbowl - Hyatt Pune
                                    ",Lounge,"Hyatt Pune, Nagar Road",4,154,,,"Finger Food,","2,000","Cocktails, Mutton Seekh Kebab, Pizza, Fish Bowl"
https://www.zomato.com/pune/north-india-katraj,"North India
                                    ",NA,Katraj,,,,,"North Indian,",400,
https://www.zomato.com/pune/rashid-khan-caterers-rasta-peth,"Rashid Khan Caterers
                                    ",Quick Bites,Rasta Peth,3.5,46,,,"Chinese,Mughlai,North Indian,",600,
https://www.zomato.com/pune/victoria-3-1-chinchwad,"Victoria 3
                                    ","Casual Dining,Bar",Chinchwad,4.1,911,3.1,1372,"Salad,Seafood,North Indian,Mughlai,Chinese,","1,000","Bamboo Biryani, Manchow Soup, Cocktails, Veg Sizzler, Brownie, Butter Chicken, Noodle"
https://www.zomato.com/pune/roll-delights-hadapsar,"Roll Delights
                                    ",Quick Bites,Hadapsar,3.5,75,4.1,847,"South Indian,North Indian,Chinese,Fast Food,Rolls,",300,
https://www.zomato.com/pune/cafe-lets-eat-bibvewadi,"Cafe Let's Eat
                                    ",Quick Bites,Bibvewadi,3.3,36,3.9,153,"Beverages,Fast Food,Rolls,Chinese,",400,
https://www.zomato.com/pune/khushboo-dum-biryani-pimpri,"Khushboo Dum Biryani
                                    ",Casual Dining,Pimpri,3.7,68,,,"Malwani,Biryani,North Indian,",700,"Mutton Masala, Biryani"
https://www.zomato.com/pune/mad-about-drinks-aundh,"Mad About Drinks
                                    ",Bar,Aundh,2.8,45,,,"Pizza,North Indian,Continental,Asian,Finger Food,","1,100",
https://www.zomato.com/pune/auntys-kitchen-dhankawadi,"Aunty's Kitchen
                                    ",Quick Bites,Dhankawadi,3,27,3.5,327,"North Indian,",200,
https://www.zomato.com/pune/signature-family-restaurant-bar-chandan-nagar,"Signature Family Restaurant & Bar
                                    ","Casual Dining,Bar",Chandan Nagar,3.4,31,,,"Seafood,Chinese,Mughlai,North Indian,",900,
https://www.zomato.com/pune/hotel-janjira-bhosari,"Hotel Janjira
                                    ",Casual Dining,Bhosari,2.9,24,,,"Chinese,North Indian,","1,100",
https://www.zomato.com/pune/royal-connaught-boat-club-bund-garden,"Royal Connaught Boat Club
                                    ",Casual Dining,Bund Garden Road,3.6,41,,,"Seafood,Malwani,Chinese,North Indian,",600,
https://www.zomato.com/pune/kawre-ice-cream-nigdi,"Kawre Ice Cream
                                    ",Dessert Parlor,Nigdi,3.4,8,3.8,171,"Beverages,Ice Cream,",150,
